2025-02-15T11:51:12.265294Z,31.70392,-104.26798,0.0,0.4849
4O.SA06,2025-02-15T11:51:12.971000Z,2025-02-15T11:51:14.241000Z,2.04841341082411e-08
TX.PB39,2025-02-15T11:51:14.400000Z,2025-02-15T11:51:16.085000Z,1.8163773293294952e-08
TX.PB35,2025-02-15T11:51:13.520000Z,2025-02-15T11:51:14.460000Z,5.633630614845664e-09
TX.PB36,2025-02-15T11:51:13.510000Z,2025-02-15T11:51:14.430000Z,5.490597060029839e-09
TX.PB38,2025-02-15T11:51:14.080000Z,2025-02-15T11:51:15.210000Z,3.3243047802197413e-09
TX.PB34,2025-02-15T11:51:14.790000Z,2025-02-15T11:51:16.380000Z,2.134525134477018e-08
TX.PB31,2025-02-15T11:51:15.450000Z,2025-02-15T11:51:17.390000Z,2.6302730002915356e-08
2025-02-15T15:28:25.428824Z,31.64392,-104.19298,9.0,0.7359
TX.PECS,2025-02-15T15:28:32.970000Z,2025-02-15T15:28:38.605000Z,4.295527729471992e-09
TX.PB26,2025-02-15T15:28:27.757000Z,2025-02-15T15:28:29.537000Z,2.8945358777499113e-08
TX.PB39,2025-02-15T15:28:28.510000Z,2025-02-15T15:28:30.840000Z,2.9015176191913153e-08
4O.SA02,2025-02-15T15:28:27.519000Z,2025-02-15T15:28:29.069000Z,5.661572827892426e-08
TX.PB34,2025-02-15T15:28:28.500000Z,2025-02-15T15:28:30.770000Z,4.2526307510061206e-08
TX.PB23,2025-02-15T15:28:27.985000Z,2025-02-15T15:28:29.815000Z,3.6645091455512714e-08
TX.PB35,2025-02-15T15:28:29.640000Z,2025-02-15T15:28:32.570000Z,6.7192017191086524e-09
2025-02-15T11:53:29.431471Z,31.68392,-104.28798,0.0,-0.3243
TX.PB38,2025-02-15T11:53:30.990000Z,2025-02-15T11:53:33.030000Z,2.175894631817723e-09
TX.PB35,2025-02-15T11:53:30.430000Z,2025-02-15T11:53:31.800000Z,3.3773631541372607e-09
TX.PB36,2025-02-15T11:53:30.530000Z,2025-02-15T11:53:31.910000Z,2.8138710597720287e-09
TX.PB39,2025-02-15T11:53:31.630000Z,2025-02-15T11:53:33.255000Z,8.21706985777237e-09
TX.PB34,2025-02-15T11:53:31.890000Z,2025-02-15T11:53:33.480000Z,1.0096776258897294e-08
4O.SA07,2025-02-15T11:53:33.023000Z,2025-02-15T11:53:34.563000Z,3.2291615864759706e-09
2025-02-15T13:08:59.653235Z,31.67892,-104.17298,9.0,0.4652
TX.PB39,2025-02-15T13:09:02.215000Z,2025-02-15T13:09:04.365000Z,9.351440123966458e-09
TX.PB34,2025-02-15T13:09:02.380000Z,2025-02-15T13:09:04.530000Z,2.2161635091760138e-08
4O.SA06,2025-02-15T13:09:01.941000Z,2025-02-15T13:09:03.671000Z,2.120568256329922e-08
TX.PB23,2025-02-15T13:09:01.845000Z,2025-02-15T13:09:03.465000Z,1.7210497107799414e-08
4O.SA04,2025-02-15T13:09:02.217000Z,2025-02-15T13:09:04.067000Z,2.5479041797266882e-09
4O.SA02,2025-02-15T13:09:01.819000Z,2025-02-15T13:09:02.899000Z,2.7737678916978916e-08
TX.PB26,2025-02-15T13:09:02.347000Z,2025-02-15T13:09:03.587000Z,1.9003370311943057e-08
2025-02-15T13:24:02.417059Z,31.64892,-104.15798,11.0,0.9016
TX.PB26,2025-02-15T13:24:04.867000Z,2025-02-15T13:24:06.767000Z,6.387949561714999e-08
TX.PB39,2025-02-15T13:24:05.160000Z,2025-02-15T13:24:07.265000Z,6.74649063930938e-08
TX.PB23,2025-02-15T13:24:04.835000Z,2025-02-15T13:24:06.645000Z,4.1411222561203225e-08
TX.PB34,2025-02-15T13:24:05.380000Z,2025-02-15T13:24:07.570000Z,4.023813306039133e-08
TX.PECS,2025-02-15T13:24:10.500000Z,2025-02-15T13:24:16.340000Z,6.403799988999352e-09
TX.PB31,2025-02-15T13:24:05.870000Z,2025-02-15T13:24:08.090000Z,6.11051042058508e-08
TX.PB36,2025-02-15T13:24:07.190000Z,2025-02-15T13:24:09.490000Z,8.025967682064183e-09
2025-02-15T15:23:26.512176Z,31.70392,-104.14798,0.0,0.6014
4O.SA04,2025-02-15T15:23:26.977000Z,2025-02-15T15:23:27.527000Z,1.1264034872045377e-08
4O.SA06,2025-02-15T15:23:26.911000Z,2025-02-15T15:23:27.411000Z,6.664388836185976e-08
TX.PB20,2025-02-15T15:23:27.121000Z,2025-02-15T15:23:27.571000Z,2.8177210596603533e-08
TX.PB34,2025-02-15T15:23:27.430000Z,2025-02-15T15:23:27.900000Z,6.903558459965394e-08
TX.PB24,2025-02-15T15:23:27.973000Z,2025-02-15T15:23:28.413000Z,2.794747997225723e-08
TX.PB38,2025-02-15T15:23:29.980000Z,2025-02-15T15:23:31.430000Z,5.57988369075576e-09
2025-02-15T10:35:45.919118Z,31.66392,-104.17798,0.0,-0.0696
4O.SA02,2025-02-15T10:35:45.879000Z,2025-02-15T10:35:46.339000Z,5.786203911737983e-09
TX.PB38,2025-02-15T10:35:50.020000Z,2025-02-15T10:35:53.410000Z,4.0162797000821203e-10
TX.PB26,2025-02-15T10:35:46.357000Z,2025-02-15T10:35:46.837000Z,1.58801491001719e-08
TX.PB23,2025-02-15T10:35:46.555000Z,2025-02-15T10:35:47.025000Z,8.510728124573415e-09
4O.SA04,2025-02-15T10:35:46.977000Z,2025-02-15T10:35:47.477000Z,1.6743713041854318e-09
TX.PB34,2025-02-15T10:35:47.430000Z,2025-02-15T10:35:47.870000Z,1.9869082398891337e-08
2025-02-15T11:40:15.083471Z,31.60892,-104.12298,7.0,0.8514
TX.PB23,2025-02-15T11:40:16.675000Z,2025-02-15T11:40:18.055000Z,6.371920528060538e-08
TX.PB26,2025-02-15T11:40:16.577000Z,2025-02-15T11:40:17.847000Z,7.456097277792107e-08
TX.PB20,2025-02-15T11:40:16.631000Z,2025-02-15T11:40:17.901000Z,2.9797715923478877e-08
4O.SA04,2025-02-15T11:40:18.777000Z,2025-02-15T11:40:21.507000Z,4.0038197775268e-09
TX.PB34,2025-02-15T11:40:17.400000Z,2025-02-15T11:40:18.890000Z,6.365327950053104e-08
TX.PB39,2025-02-15T11:40:17.835000Z,2025-02-15T11:40:19.565000Z,5.16673381530055e-08
2025-02-15T11:42:58.672294Z,31.64892,-104.22298,3.0,0.3845
4O.SA02,2025-02-15T11:42:59.719000Z,2025-02-15T11:43:00.999000Z,6.682183997171081e-08
TX.PB39,2025-02-15T11:43:01.670000Z,2025-02-15T11:43:04.160000Z,1.500134779061141e-08
TX.PECS,2025-02-15T11:43:06.260000Z,2025-02-15T11:43:12.015000Z,1.5226394105785496e-09
4O.SA04,2025-02-15T11:43:00.837000Z,2025-02-15T11:43:02.437000Z,1.874263153846992e-08
TX.PB26,2025-02-15T11:43:01.097000Z,2025-02-15T11:43:02.577000Z,1.518389250702599e-08
TX.PB35,2025-02-15T11:43:02.710000Z,2025-02-15T11:43:04.590000Z,3.3861758876199454e-09
2025-02-15T11:50:48.908235Z,31.67392,-104.27798,2.0,-0.0809
4O.SA04,2025-02-15T11:50:50.567000Z,2025-02-15T11:50:52.497000Z,1.3498725235393876e-08
4O.SA02,2025-02-15T11:50:49.509000Z,2025-02-15T11:50:50.539000Z,1.2458129445275767e-07
TX.PB38,2025-02-15T11:50:51.230000Z,2025-02-15T11:50:53.450000Z,5.285063613279475e-09
TX.PB36,2025-02-15T11:50:51.330000Z,2025-02-15T11:50:53.120000Z,4.058951040813361e-09
TX.PECS,2025-02-15T11:50:57.225000Z,2025-02-15T11:51:03.345000Z,2.273287011365027e-09
TX.PB35,2025-02-15T11:50:51.400000Z,2025-02-15T11:50:53.080000Z,2.860778317945892e-09
2025-02-15T12:13:20.722176Z,31.68892,-104.17798,0.0,0.7044
TX.PB34,2025-02-15T12:13:22.030000Z,2025-02-15T12:13:24.100000Z,5.817151885130136e-08
4O.SA02,2025-02-15T12:13:21.209000Z,2025-02-15T12:13:22.649000Z,8.029493470337714e-08
4O.SA04,2025-02-15T12:13:21.997000Z,2025-02-15T12:13:23.767000Z,6.493375900026181e-09
TX.PB20,2025-02-15T12:13:22.481000Z,2025-02-15T12:13:23.781000Z,3.908867983782604e-08
TX.PB36,2025-02-15T12:13:24.550000Z,2025-02-15T12:13:26.720000Z,8.698269289360445e-09
TX.PB35,2025-02-15T12:13:24.830000Z,2025-02-15T12:13:26.820000Z,8.362647756065225e-09
2025-02-15T12:47:13.714706Z,31.68892,-104.14798,0.0,0.271
TX.PB34,2025-02-15T12:47:14.510000Z,2025-02-15T12:47:15.710000Z,2.4951135124152044e-08
TX.PB23,2025-02-15T12:47:13.595000Z,2025-02-15T12:47:14.055000Z,2.4226383127483542e-08
TX.PB20,2025-02-15T12:47:14.201000Z,2025-02-15T12:47:14.661000Z,1.2103371364431853e-08
TX.PB36,2025-02-15T12:47:16.610000Z,2025-02-15T12:47:18.750000Z,1.9109213778156362e-09
TX.PB31,2025-02-15T12:47:15.450000Z,2025-02-15T12:47:15.880000Z,2.7327005133216437e-08
TX.PB38,2025-02-15T12:47:16.690000Z,2025-02-15T12:47:17.860000Z,1.7887087227524973e-09
2025-02-15T13:02:18.941765Z,31.60892,-104.09798,6.0,0.6645
TX.PB20,2025-02-15T13:02:20.171000Z,2025-02-15T13:02:21.241000Z,2.2925400488935717e-08
TX.PB39,2025-02-15T13:02:21.455000Z,2025-02-15T13:02:23.435000Z,1.1035423559607181e-08
TX.PB26,2025-02-15T13:02:20.477000Z,2025-02-15T13:02:21.727000Z,5.5788957732996975e-08
TX.PB34,2025-02-15T13:02:20.890000Z,2025-02-15T13:02:22.330000Z,6.044350067718493e-08
TX.PB23,2025-02-15T13:02:20.545000Z,2025-02-15T13:02:21.655000Z,5.1754485627473875e-08
TX.PB24,2025-02-15T13:02:20.773000Z,2025-02-15T13:02:21.763000Z,2.7037833118907438e-08
2025-02-15T13:26:56.713824Z,31.65892,-104.19298,8.0,0.5134
TX.PB34,2025-02-15T13:26:59.620000Z,2025-02-15T13:27:02.160000Z,1.8252540505938494e-08
TX.PB39,2025-02-15T13:26:59.505000Z,2025-02-15T13:27:01.615000Z,1.7674960229404754e-08
4O.SA02,2025-02-15T13:26:58.659000Z,2025-02-15T13:27:00.139000Z,3.8169034702644925e-08
TX.PB23,2025-02-15T13:26:59.095000Z,2025-02-15T13:27:00.855000Z,2.8653641739002274e-08
4O.SA04,2025-02-15T13:26:59.307000Z,2025-02-15T13:27:01.177000Z,6.177964350579807e-09
TX.PB26,2025-02-15T13:26:59.137000Z,2025-02-15T13:27:00.877000Z,2.2873175670959238e-08
2025-02-15T14:04:57.752765Z,31.71392,-104.29298,0.0,1.194
4O.SA07,2025-02-15T14:05:00.783000Z,2025-02-15T14:05:03.583000Z,7.519747633401296e-08
TX.PB28,2025-02-15T14:05:01.500000Z,2025-02-15T14:05:04.620000Z,9.360395540954726e-08
TX.PB35,2025-02-15T14:04:59.640000Z,2025-02-15T14:05:01.050000Z,1.0638417106514765e-07
TX.PB20,2025-02-15T14:05:01.771000Z,2025-02-15T14:05:04.741000Z,1.1836967073487938e-07
4O.SA06,2025-02-15T14:04:59.161000Z,2025-02-15T14:04:59.621000Z,6.612794483186422e-07
TX.PB38,2025-02-15T14:04:59.530000Z,2025-02-15T14:05:00.100000Z,5.707906172792772e-08
2025-02-15T14:31:23.279706Z,31.62892,-104.16798,5.0,0.0292
TX.PB26,2025-02-15T14:31:24.807000Z,2025-02-15T14:31:26.257000Z,4.120364682292704e-08
4O.SA02,2025-02-15T14:31:24.819000Z,2025-02-15T14:31:26.219000Z,1.9638810823687876e-08
4O.SA04,2025-02-15T14:31:26.127000Z,2025-02-15T14:31:28.337000Z,6.138541899997563e-09
TX.PB39,2025-02-15T14:31:26.290000Z,2025-02-15T14:31:28.515000Z,1.7560045716158007e-08
TX.PB35,2025-02-15T14:31:27.880000Z,2025-02-15T14:31:30.920000Z,2.9967434855416985e-09
TX.PB38,2025-02-15T14:31:28.270000Z,2025-02-15T14:31:31.420000Z,3.6624087761222947e-09
2025-02-15T15:40:30.170882Z,31.60392,-103.96298,10.0,1.0434
4O.WB05,2025-02-15T15:40:34.457500Z,2025-02-15T15:40:37.797500Z,2.4301514932266182e-08
TX.PB40,2025-02-15T15:40:32.070000Z,2025-02-15T15:40:33.610000Z,9.175024008097302e-08
TX.PB26,2025-02-15T15:40:33.377000Z,2025-02-15T15:40:35.837000Z,2.7915837475021792e-08
TX.PECS,2025-02-15T15:40:35.285000Z,2025-02-15T15:40:39.065000Z,8.142008398567352e-09
4O.WB04,2025-02-15T15:40:32.426500Z,2025-02-15T15:40:33.821500Z,8.194895626819009e-08
TX.PB34,2025-02-15T15:40:32.750000Z,2025-02-15T15:40:34.350000Z,1.1732008957487374e-07
